dataset,mde,iters,solver,pose_mAA_10,median_pose_err,median_f_err,mean_mde_runtime,mean_runtime,mean_inliers
eth3d,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift,75.223556,0.558252,0.0,61.292116,54.515087,0.736993
eth3d,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_ro,47.55472,4.155727,0.0,61.292116,30.426595,0.519218
eth3d,DepthAnythingV3Calib-DA3MONO-LARGE,1000,calib_shift_ro,62.438139,1.970538,0.0,61.292116,31.931585,0.613793
eth3d,DepthPro-vitl,10,calib,68.463858,0.973128,0.0,107.241755,18.112496,0.715911
eth3d,DepthPro-vitl,10,mdecalib,21.254671,15.192188,0.097819,107.241755,19.434462,0.565365
eth3d,DepthPro-vitl,10,sf,56.905637,2.425676,0.045114,107.241755,22.38265,0.695244
eth3d,DepthPro-vitl,10,calib_shift,67.984207,0.717428,0.0,107.241755,24.363513,0.679732
eth3d,DepthPro-vitl,10,mdecalib_shift,21.491277,15.165913,0.097819,107.241755,25.390201,0.550428
eth3d,DepthPro-vitl,10,sf_shift,23.124217,50.873452,0.293476,107.241755,21.382236,0.319558
eth3d,DepthPro-vitl,10,calib_ro,56.235252,2.942592,0.0,107.241755,7.807916,0.565983
eth3d,DepthPro-vitl,10,mdecalib_ro,18.237702,15.653704,0.097819,107.241755,8.263368,0.488465
eth3d,DepthPro-vitl,10,sf_ro,47.649673,4.114425,0.069907,107.241755,10.825115,0.655743
eth3d,DepthPro-vitl,10,calib_shift_ro,57.294076,2.63238,0.0,107.241755,10.873566,0.587751
eth3d,DepthPro-vitl,10,mdecalib_shift_ro,19.348207,14.692902,0.097819,107.241755,11.58189,0.536748
eth3d,DepthPro-vitl,10,sf_shift_ro,23.235577,30.742904,0.320776,107.241755,11.260632,0.373177
eth3d,DepthPro-vitl,100,calib,71.736326,0.845613,0.0,107.241755,28.218455,0.744902
eth3d,DepthPro-vitl,100,mdecalib,23.110765,13.537154,0.097819,107.241755,31.650959,0.611825
eth3d,DepthPro-vitl,100,sf,61.777993,2.009045,0.037468,107.241755,33.922771,0.742989
eth3d,DepthPro-vitl,100,calib_shift,73.310873,0.612787,0.0,107.241755,37.594345,0.728637
eth3d,DepthPro-vitl,100,mdecalib_shift,24.070133,12.695073,0.097819,107.241755,39.218826,0.608262
eth3d,DepthPro-vitl,100,sf_shift,40.796819,9.117738,0.129245,107.241755,39.41716,0.56259
eth3d,DepthPro-vitl,100,calib_ro,57.723138,2.801282,0.0,107.241755,13.73425,0.573298
eth3d,DepthPro-vitl,100,mdecalib_ro,18.583266,15.234293,0.097819,107.241755,14.439995,0.500022
eth3d,DepthPro-vitl,100,sf_ro,48.953333,3.928414,0.065548,107.241755,19.030121,0.67147
eth3d,DepthPro-vitl,100,calib_shift_ro,59.839226,2.364214,0.0,107.241755,18.577799,0.60834
eth3d,DepthPro-vitl,100,mdecalib_shift_ro,20.130592,13.927236,0.097819,107.241755,19.784003,0.561117
eth3d,DepthPro-vitl,100,sf_shift_ro,34.732009,9.128185,0.136251,107.241755,21.883584,0.554995
eth3d,DepthPro-vitl,500,calib,72.607154,0.820161,0.0,107.241755,39.902534,0.751832
eth3d,DepthPro-vitl,500,mdecalib,23.840375,13.119165,0.097819,107.241755,44.438614,0.629925
eth3d,DepthPro-vitl,500,sf,63.065535,1.860476,0.03498,107.241755,45.613723,0.752742
eth3d,DepthPro-vitl,500,calib_shift,74.642152,0.592375,0.0,107.241755,50.150697,0.736516
eth3d,DepthPro-vitl,500,mdecalib_shift,24.320452,12.456385,0.097819,107.241755,52.58493,0.623056
eth3d,DepthPro-vitl,500,sf_shift,50.24092,3.109289,0.06255,107.241755,58.693132,0.654237
eth3d,DepthPro-vitl,500,calib_ro,57.851499,2.778724,0.0,107.241755,22.898861,0.573944
eth3d,DepthPro-vitl,500,mdecalib_ro,18.648264,15.011753,0.097819,107.241755,23.671075,0.50147
eth3d,DepthPro-vitl,500,sf_ro,49.132484,3.900295,0.064697,107.241755,31.539388,0.673027
eth3d,DepthPro-vitl,500,calib_shift_ro,60.3019,2.332237,0.0,107.241755,27.407561,0.610355
eth3d,DepthPro-vitl,500,mdecalib_shift_ro,20.26166,13.879163,0.097819,107.241755,28.827022,0.563753
eth3d,DepthPro-vitl,500,sf_shift_ro,39.096845,6.46839,0.099769,107.241755,38.178627,0.600616
eth3d,DepthPro-vitl,1000,calib,73.058683,0.798933,0.0,107.241755,50.043451,0.753622
eth3d,DepthPro-vitl,1000,mdecalib,23.956482,12.880054,0.097819,107.241755,54.70659,0.635604
eth3d,DepthPro-vitl,1000,sf,63.386586,1.817635,0.034554,107.241755,54.11624,0.755308
eth3d,DepthPro-vitl,1000,calib_shift,75.001742,0.588562,0.0,107.241755,58.42466,0.738488
eth3d,DepthPro-vitl,1000,mdecalib_shift,24.401355,12.456385,0.097819,107.241755,61.386415,0.626869
eth3d,DepthPro-vitl,1000,sf_shift,52.82979,2.571666,0.054759,107.241755,74.784267,0.680484
eth3d,DepthPro-vitl,1000,calib_ro,57.901474,2.777647,0.0,107.241755,31.111277,0.573997
eth3d,DepthPro-vitl,1000,mdecalib_ro,18.655894,14.967195,0.097819,107.241755,31.563026,0.501602
eth3d,DepthPro-vitl,1000,sf_ro,49.182631,3.894644,0.065204,107.241755,43.210526,0.673197
eth3d,DepthPro-vitl,1000,calib_shift_ro,60.318975,2.329518,0.0,107.241755,33.667957,0.610535
eth3d,DepthPro-vitl,1000,mdecalib_shift_ro,20.314235,13.791141,0.097819,107.241755,35.569375,0.563989
eth3d,DepthPro-vitl,1000,sf_shift_ro,40.31308,5.968969,0.092275,107.241755,52.872966,0.613091
eth3d,DepthProCalib-vitl,10,calib,68.614993,0.966199,0.0,107.010002,18.237772,0.71645
eth3d,DepthProCalib-vitl,10,calib_shift,68.045691,0.718631,0.0,107.010002,24.396341,0.681169
eth3d,DepthProCalib-vitl,10,calib_ro,56.217173,2.956092,0.0,107.010002,7.666633,0.565915
eth3d,DepthProCalib-vitl,10,calib_shift_ro,57.360508,2.62045,0.0,107.010002,10.880158,0.58756
eth3d,DepthProCalib-vitl,100,calib,71.792937,0.845325,0.0,107.010002,28.177067,0.745123
eth3d,DepthProCalib-vitl,100,calib_shift,73.368818,0.616543,0.0,107.010002,37.490036,0.728824
eth3d,DepthProCalib-vitl,100,calib_ro,57.698433,2.809497,0.0,107.010002,13.492888,0.573276
eth3d,DepthProCalib-vitl,100,calib_shift_ro,59.750949,2.387504,0.0,107.010002,18.858319,0.608802
eth3d,DepthProCalib-vitl,500,calib,72.700761,0.814186,0.0,107.010002,40.110654,0.751958
eth3d,DepthProCalib-vitl,500,calib_shift,74.678841,0.594298,0.0,107.010002,49.692219,0.736514
eth3d,DepthProCalib-vitl,500,calib_ro,57.845521,2.790352,0.0,107.010002,22.376587,0.573822
eth3d,DepthProCalib-vitl,500,calib_shift_ro,60.212246,2.331783,0.0,107.010002,27.37609,0.610719
eth3d,DepthProCalib-vitl,1000,calib,73.078021,0.792197,0.0,107.010002,49.983333,0.753785
eth3d,DepthProCalib-vitl,1000,calib_shift,75.005484,0.58588,0.0,107.010002,58.140995,0.738575
eth3d,DepthProCalib-vitl,1000,calib_ro,57.887759,2.78962,0.0,107.010002,30.59742,0.573947
eth3d,DepthProCalib-vitl,1000,calib_shift_ro,60.235336,2.332649,0.0,107.010002,33.937267,0.610912
eth3d,InfiniDepth-vitl,10,calib,23.995254,20.0585,0.0,784.256677,20.703275,0.48718
eth3d,InfiniDepth-vitl,10,sf,13.173603,31.924166,0.343549,784.256677,20.912658,0.423793
eth3d,InfiniDepth-vitl,10,calib_shift,56.583215,1.822734,0.0,784.256677,35.900051,0.614574
eth3d,InfiniDepth-vitl,10,sf_shift,13.938958,59.939456,0.391562,784.256677,24.475987,0.278674
eth3d,InfiniDepth-vitl,10,calib_ro,12.725652,27.026146,0.0,784.256677,7.888244,0.339464
eth3d,InfiniDepth-vitl,10,sf_ro,9.618566,30.55887,0.368526,784.256677,10.099427,0.418971
eth3d,InfiniDepth-vitl,10,calib_shift_ro,36.318953,7.170746,0.0,784.256677,14.821084,0.468084
eth3d,InfiniDepth-vitl,10,sf_shift_ro,10.316651,43.659703,0.42927,784.256677,13.395936,0.306717
eth3d,InfiniDepth-vitl,100,calib,35.588666,11.582801,0.0,784.256677,33.891435,0.603763
eth3d,InfiniDepth-vitl,100,sf,18.770082,19.911404,0.256564,784.256677,35.239299,0.584489
eth3d,InfiniDepth-vitl,100,calib_shift,67.626433,0.829281,0.0,784.256677,52.433323,0.712203
eth3d,InfiniDepth-vitl,100,sf_shift,26.563986,24.551721,0.257265,784.256677,47.088933,0.517633
eth3d,InfiniDepth-vitl,100,calib_ro,13.50662,26.848092,0.0,784.256677,14.35222,0.359933
eth3d,InfiniDepth-vitl,100,sf_ro,11.098394,26.573038,0.325557,784.256677,18.366499,0.490171
eth3d,InfiniDepth-vitl,100,calib_shift_ro,39.656582,6.075676,0.0,784.256677,23.950383,0.507485
eth3d,InfiniDepth-vitl,100,sf_shift_ro,15.438453,23.386057,0.30095,784.256677,26.346485,0.475587
eth3d,InfiniDepth-vitl,500,calib,44.150694,6.436352,0.0,784.256677,47.123632,0.669752
eth3d,InfiniDepth-vitl,500,sf,21.25588,17.688838,0.238821,784.256677,47.999285,0.639711
eth3d,InfiniDepth-vitl,500,calib_shift,70.228939,0.719109,0.0,784.256677,65.989121,0.729787
eth3d,InfiniDepth-vitl,500,sf_shift,34.601389,12.096786,0.170239,784.256677,69.649413,0.617314
eth3d,InfiniDepth-vitl,500,calib_ro,13.898168,26.883198,0.0,784.256677,22.751622,0.363108
eth3d,InfiniDepth-vitl,500,sf_ro,10.943547,26.909637,0.33482,784.256677,29.407228,0.505774
eth3d,InfiniDepth-vitl,500,calib_shift_ro,40.176477,5.939118,0.0,784.256677,33.463014,0.512862
eth3d,InfiniDepth-vitl,500,sf_shift_ro,18.559102,18.047263,0.227896,784.256677,44.18387,0.52171
eth3d,InfiniDepth-vitl,1000,calib,47.206882,5.058259,0.0,784.256677,56.514834,0.693752
eth3d,InfiniDepth-vitl,1000,sf,21.86783,16.984105,0.234517,784.256677,54.974507,0.65628
eth3d,InfiniDepth-vitl,1000,calib_shift,70.992246,0.706169,0.0,784.256677,74.600721,0.733545
eth3d,InfiniDepth-vitl,1000,sf_shift,37.699287,8.731831,0.140695,784.256677,87.164979,0.646918
eth3d,InfiniDepth-vitl,1000,calib_ro,13.906219,26.82394,0.0,784.256677,29.725024,0.363177
eth3d,InfiniDepth-vitl,1000,sf_ro,10.989725,27.161402,0.337737,784.256677,38.309477,0.509941
eth3d,InfiniDepth-vitl,1000,calib_shift_ro,40.416563,5.849313,0.0,784.256677,40.305323,0.513937
eth3d,InfiniDepth-vitl,1000,sf_shift_ro,19.455028,16.894853,0.216761,784.256677,60.436458,0.533989
eth3d,MapAnything-map-anything,10,calib,67.966159,0.878994,0.0,247.311566,14.781637,0.724286
eth3d,MapAnything-map-anything,10,mdecalib,42.511943,5.338835,0.02883,247.311566,14.937178,0.67167
eth3d,MapAnything-map-anything,10,sf,58.762283,1.938098,0.038992,247.311566,17.919172,0.706929
eth3d,MapAnything-map-anything,10,calib_shift,65.795811,0.825426,0.0,247.311566,19.932298,0.682773
eth3d,MapAnything-map-anything,10,mdecalib_shift,41.220633,5.77288,0.02883,247.311566,20.620156,0.638719
eth3d,MapAnything-map-anything,10,sf_shift,19.279211,59.187528,0.344006,247.311566,17.996117,0.309899
eth3d,MapAnything-map-anything,10,calib_ro,59.808964,2.307753,0.0,247.311566,6.508719,0.578344
eth3d,MapAnything-map-anything,10,mdecalib_ro,39.525045,5.882243,0.02883,247.311566,6.599069,0.559897
eth3d,MapAnything-map-anything,10,sf_ro,51.642162,3.325577,0.050043,247.311566,9.10769,0.66015
eth3d,MapAnything-map-anything,10,calib_shift_ro,59.348831,2.124259,0.0,247.311566,9.302029,0.587549
eth3d,MapAnything-map-anything,10,mdecalib_shift_ro,38.418682,6.322089,0.02883,247.311566,9.447087,0.573518
eth3d,MapAnything-map-anything,10,sf_shift_ro,20.369172,41.099216,0.347006,247.311566,9.924551,0.345071
eth3d,MapAnything-map-anything,100,calib,72.342204,0.755299,0.0,247.311566,22.661597,0.758251
eth3d,MapAnything-map-anything,100,mdecalib,45.676972,4.563266,0.02883,247.311566,23.793561,0.709641
eth3d,MapAnything-map-anything,100,sf,63.826146,1.619863,0.031361,247.311566,27.365159,0.758808
eth3d,MapAnything-map-anything,100,calib_shift,72.854734,0.650741,0.0,247.311566,30.718823,0.741355
eth3d,MapAnything-map-anything,100,mdecalib_shift,46.137155,4.469039,0.02883,247.311566,31.899048,0.697582
eth3d,MapAnything-map-anything,100,sf_shift,36.581893,16.703668,0.146684,247.311566,33.634858,0.555891
eth3d,MapAnything-map-anything,100,calib_ro,61.423661,2.220713,0.0,247.311566,11.588238,0.586708
eth3d,MapAnything-map-anything,100,mdecalib_ro,40.736144,5.510434,0.02883,247.311566,11.592381,0.569696
eth3d,MapAnything-map-anything,100,sf_ro,53.507831,3.10724,0.047134,247.311566,15.979684,0.677984
eth3d,MapAnything-map-anything,100,calib_shift_ro,62.243268,1.898537,0.0,247.311566,15.814996,0.610633
eth3d,MapAnything-map-anything,100,mdecalib_shift_ro,40.651204,5.649635,0.02883,247.311566,16.07047,0.598854
eth3d,MapAnything-map-anything,100,sf_shift_ro,31.179728,13.900356,0.18119,247.311566,19.570128,0.53015
eth3d,MapAnything-map-anything,500,calib,73.315559,0.731468,0.0,247.311566,32.600238,0.766443
eth3d,MapAnything-map-anything,500,mdecalib,46.359768,4.34058,0.02883,247.311566,34.640483,0.721098
eth3d,MapAnything-map-anything,500,sf,64.66271,1.54386,0.030388,247.311566,37.310294,0.768469
eth3d,MapAnything-map-anything,500,calib_shift,73.984103,0.61012,0.0,247.311566,41.010213,0.7489
eth3d,MapAnything-map-anything,500,mdecalib_shift,46.994366,4.273934,0.02883,247.311566,43.361791,0.708221
eth3d,MapAnything-map-anything,500,sf_shift,46.190065,4.41155,0.084503,247.311566,51.644581,0.653582
eth3d,MapAnything-map-anything,500,calib_ro,61.729602,2.19424,0.0,247.311566,19.224638,0.587281
eth3d,MapAnything-map-anything,500,mdecalib_ro,40.844767,5.493208,0.02883,247.311566,19.177933,0.570752
eth3d,MapAnything-map-anything,500,sf_ro,53.63633,3.102206,0.047413,247.311566,26.902902,0.67992
eth3d,MapAnything-map-anything,500,calib_shift_ro,62.487266,1.886276,0.0,247.311566,23.229858,0.612727
eth3d,MapAnything-map-anything,500,mdecalib_shift_ro,41.03673,5.536377,0.02883,247.311566,23.38705,0.601194
eth3d,MapAnything-map-anything,500,sf_shift_ro,35.69072,8.698669,0.122239,247.311566,34.631987,0.583271
eth3d,MapAnything-map-anything,1000,calib,73.641883,0.724014,0.0,247.311566,41.505775,0.768442
eth3d,MapAnything-map-anything,1000,mdecalib,46.659148,4.257314,0.02883,247.311566,43.424728,0.724784
eth3d,MapAnything-map-anything,1000,sf,65.088568,1.517315,0.029359,247.311566,44.476776,0.770716
eth3d,MapAnything-map-anything,1000,calib_shift,74.382727,0.605926,0.0,247.311566,48.635848,0.750879
eth3d,MapAnything-map-anything,1000,mdecalib_shift,47.207924,4.211718,0.02883,247.311566,50.361319,0.710585
eth3d,MapAnything-map-anything,1000,sf_shift,48.987856,3.570622,0.072728,247.311566,66.449278,0.679136
eth3d,MapAnything-map-anything,1000,calib_ro,61.772866,2.189986,0.0,247.311566,26.085555,0.587235
eth3d,MapAnything-map-anything,1000,mdecalib_ro,40.834919,5.484465,0.02883,247.311566,26.09883,0.570835
eth3d,MapAnything-map-anything,1000,sf_ro,53.583702,3.110845,0.047134,247.311566,36.92377,0.679993
eth3d,MapAnything-map-anything,1000,calib_shift_ro,62.516831,1.898537,0.0,247.311566,28.559578,0.613221
eth3d,MapAnything-map-anything,1000,mdecalib_shift_ro,41.067199,5.534561,0.02883,247.311566,28.823607,0.601633
eth3d,MapAnything-map-anything,1000,sf_shift_ro,37.104023,7.78313,0.113195,247.311566,48.686421,0.596797
eth3d,MapAnythingCalib-map-anything,10,calib,67.95202,0.904232,0.0,242.639308,18.50137,0.725228
eth3d,MapAnythingCalib-map-anything,10,calib_shift,65.513884,0.839247,0.0,242.639308,26.125126,0.682592
eth3d,MapAnythingCalib-map-anything,10,calib_ro,60.624682,2.172024,0.0,242.639308,8.452042,0.578645
eth3d,MapAnythingCalib-map-anything,10,calib_shift_ro,59.502109,2.146859,0.0,242.639308,12.689819,0.58762
eth3d,MapAnythingCalib-map-anything,100,calib,72.378328,0.769055,0.0,242.639308,28.762845,0.758409
eth3d,MapAnythingCalib-map-anything,100,calib_shift,72.535873,0.629237,0.0,242.639308,39.951882,0.741213
eth3d,MapAnythingCalib-map-anything,100,calib_ro,62.150164,2.096845,0.0,242.639308,15.115759,0.586633
eth3d,MapAnythingCalib-map-anything,100,calib_shift_ro,62.413276,1.935699,0.0,242.639308,21.233446,0.610965
eth3d,MapAnythingCalib-map-anything,500,calib,73.527958,0.733709,0.0,242.639308,42.141191,0.766365
eth3d,MapAnythingCalib-map-anything,500,calib_shift,74.202125,0.599464,0.0,242.639308,53.413962,0.750914
eth3d,MapAnythingCalib-map-anything,500,calib_ro,62.418189,2.096201,0.0,242.639308,24.939727,0.587334
eth3d,MapAnythingCalib-map-anything,500,calib_shift_ro,62.842061,1.914346,0.0,242.639308,31.090034,0.613204
eth3d,MapAnythingCalib-map-anything,1000,calib,73.696473,0.722851,0.0,242.639308,53.418283,0.768415
eth3d,MapAnythingCalib-map-anything,1000,calib_shift,74.547252,0.592855,0.0,242.639308,62.337296,0.752572
eth3d,MapAnythingCalib-map-anything,1000,calib_ro,62.51515,2.0856,0.0,242.639308,34.030808,0.58724
eth3d,MapAnythingCalib-map-anything,1000,calib_shift_ro,62.880886,1.917529,0.0,242.639308,38.13777,0.613367
eth3d,Metric3DV2-vit_giant2,10,calib,69.715038,0.850887,0.0,647.856818,18.394627,0.718875
eth3d,Metric3DV2-vit_giant2,10,sf,60.669811,1.725484,0.037972,647.856818,22.825946,0.704211
eth3d,Metric3DV2-vit_giant2,10,calib_shift,68.033575,0.722572,0.0,647.856818,25.338106,0.681795
eth3d,Metric3DV2-vit_giant2,10,sf_shift,21.828298,54.6771,0.30893,647.856818,22.06324,0.309569
eth3d,Metric3DV2-vit_giant2,10,calib_ro,61.333761,2.208121,0.0,647.856818,8.136391,0.570343
eth3d,Metric3DV2-vit_giant2,10,sf_ro,53.881832,3.003845,0.058507,647.856818,11.307005,0.661066
eth3d,Metric3DV2-vit_giant2,10,calib_shift_ro,60.417516,2.005709,0.0,647.856818,11.6119,0.580894
eth3d,Metric3DV2-vit_giant2,10,sf_shift_ro,24.086994,32.018637,0.312475,647.856818,12.277727,0.364258
eth3d,Metric3DV2-vit_giant2,100,calib,73.169457,0.744968,0.0,647.856818,28.832478,0.747175
eth3d,Metric3DV2-vit_giant2,100,sf,64.806262,1.518001,0.032275,647.856818,34.60939,0.746265
eth3d,Metric3DV2-vit_giant2,100,calib_shift,74.012267,0.589645,0.0,647.856818,38.883965,0.730581
eth3d,Metric3DV2-vit_giant2,100,sf_shift,40.456938,10.45616,0.129716,647.856818,40.883738,0.559211
eth3d,Metric3DV2-vit_giant2,100,calib_ro,62.493869,2.093876,0.0,647.856818,14.266841,0.57577
eth3d,Metric3DV2-vit_giant2,100,sf_ro,55.316625,2.811298,0.055921,647.856818,20.050885,0.67323
eth3d,Metric3DV2-vit_giant2,100,calib_shift_ro,62.492333,1.909722,0.0,647.856818,20.217568,0.600435
eth3d,Metric3DV2-vit_giant2,100,sf_shift_ro,35.600792,9.618019,0.136007,647.856818,24.102488,0.549768
eth3d,Metric3DV2-vit_giant2,500,calib,74.189888,0.729029,0.0,647.856818,41.154602,0.752822
eth3d,Metric3DV2-vit_giant2,500,sf,66.277916,1.43892,0.030908,647.856818,46.575602,0.755807
eth3d,Metric3DV2-vit_giant2,500,calib_shift,75.109235,0.573458,0.0,647.856818,52.679242,0.737634
eth3d,Metric3DV2-vit_giant2,500,sf_shift,49.353088,3.339589,0.068423,647.856818,60.657366,0.649388
eth3d,Metric3DV2-vit_giant2,500,calib_ro,62.922619,2.05839,0.0,647.856818,23.478993,0.57609
eth3d,Metric3DV2-vit_giant2,500,sf_ro,55.38808,2.784725,0.054351,647.856818,33.090861,0.674785
eth3d,Metric3DV2-vit_giant2,500,calib_shift_ro,63.059775,1.858536,0.0,647.856818,29.346017,0.602026
eth3d,Metric3DV2-vit_giant2,500,sf_shift_ro,39.86872,6.700769,0.101599,647.856818,40.149212,0.598389
eth3d,Metric3DV2-vit_giant2,1000,calib,74.437393,0.71687,0.0,647.856818,51.404382,0.754494
eth3d,Metric3DV2-vit_giant2,1000,sf,66.514368,1.423075,0.030999,647.856818,55.051797,0.757742
eth3d,Metric3DV2-vit_giant2,1000,calib_shift,75.275333,0.570895,0.0,647.856818,61.83927,0.73902
eth3d,Metric3DV2-vit_giant2,1000,sf_shift,52.59969,2.511986,0.056325,647.856818,76.681635,0.675755
eth3d,Metric3DV2-vit_giant2,1000,calib_ro,62.969944,2.06172,0.0,647.856818,31.630824,0.57608
eth3d,Metric3DV2-vit_giant2,1000,sf_ro,55.495677,2.791585,0.054531,647.856818,45.259193,0.674957
eth3d,Metric3DV2-vit_giant2,1000,calib_shift_ro,63.164286,1.845459,0.0,647.856818,36.045038,0.602257
eth3d,Metric3DV2-vit_giant2,1000,sf_shift_ro,41.48376,5.971782,0.092329,647.856818,55.008327,0.612712
eth3d,Metric3DV2-vit_large,10,calib,69.599036,0.816789,0.0,225.100208,18.067001,0.719272
eth3d,Metric3DV2-vit_large,10,sf,61.823303,1.66288,0.035633,225.100208,23.171033,0.70603
eth3d,Metric3DV2-vit_large,10,calib_shift,68.288573,0.683177,0.0,225.100208,25.901798,0.683388
eth3d,Metric3DV2-vit_large,10,sf_shift,22.692766,53.951454,0.296875,225.100208,22.167959,0.323049
eth3d,Metric3DV2-vit_large,10,calib_ro,60.855524,2.098817,0.0,225.100208,8.066831,0.573456
eth3d,Metric3DV2-vit_large,10,sf_ro,53.667643,2.959939,0.058558,225.100208,11.385962,0.666051
eth3d,Metric3DV2-vit_large,10,calib_shift_ro,60.795076,1.954897,0.0,225.100208,11.585493,0.588283
eth3d,Metric3DV2-vit_large,10,sf_shift_ro,24.333724,32.463773,0.309748,225.100208,12.396582,0.376359
eth3d,Metric3DV2-vit_large,100,calib,73.099107,0.728035,0.0,225.100208,28.270492,0.746314
eth3d,Metric3DV2-vit_large,100,sf,65.601444,1.436112,0.030007,225.100208,34.967167,0.746859
eth3d,Metric3DV2-vit_large,100,calib_shift,73.794855,0.566483,0.0,225.100208,39.543995,0.72926
eth3d,Metric3DV2-vit_large,100,sf_shift,40.782856,10.439306,0.134982,225.100208,40.601473,0.560747
eth3d,Metric3DV2-vit_large,100,calib_ro,62.217775,2.032952,0.0,225.100208,14.455265,0.580295
eth3d,Metric3DV2-vit_large,100,sf_ro,55.351378,2.764373,0.052679,225.100208,20.292269,0.678652
eth3d,Metric3DV2-vit_large,100,calib_shift_ro,63.228714,1.807315,0.0,225.100208,20.026005,0.606849
eth3d,Metric3DV2-vit_large,100,sf_shift_ro,35.719499,10.344002,0.139126,225.100208,23.680161,0.550902
eth3d,Metric3DV2-vit_large,500,calib,73.973419,0.688432,0.0,225.100208,40.832851,0.753231
eth3d,Metric3DV2-vit_large,500,sf,66.547479,1.390393,0.028366,225.100208,46.651016,0.756138
eth3d,Metric3DV2-vit_large,500,calib_shift,74.960063,0.54431,0.0,225.100208,52.815145,0.737646
eth3d,Metric3DV2-vit_large,500,sf_shift,49.938726,2.958288,0.069032,225.100208,60.856437,0.651894
eth3d,Metric3DV2-vit_large,500,calib_ro,62.494725,2.024428,0.0,225.100208,23.642745,0.58105
eth3d,Metric3DV2-vit_large,500,sf_ro,55.576854,2.761165,0.052085,225.100208,33.771326,0.679978
eth3d,Metric3DV2-vit_large,500,calib_shift_ro,63.172262,1.803367,0.0,225.100208,29.23049,0.608274
eth3d,Metric3DV2-vit_large,500,sf_shift_ro,40.308589,6.747339,0.102036,225.100208,40.168613,0.601007
eth3d,Metric3DV2-vit_large,1000,calib,74.188869,0.682166,0.0,225.100208,51.329843,0.754499
eth3d,Metric3DV2-vit_large,1000,sf,66.659963,1.347116,0.028201,225.100208,55.218363,0.758323
eth3d,Metric3DV2-vit_large,1000,calib_shift,75.220554,0.535772,0.0,225.100208,61.635091,0.73945
eth3d,Metric3DV2-vit_large,1000,sf_shift,52.719726,2.423064,0.05668,225.100208,76.595093,0.676368
eth3d,Metric3DV2-vit_large,1000,calib_ro,62.526078,2.020336,0.0,225.100208,32.20093,0.581196
eth3d,Metric3DV2-vit_large,1000,sf_ro,55.526556,2.742024,0.05223,225.100208,45.800019,0.680279
eth3d,Metric3DV2-vit_large,1000,calib_shift_ro,63.302921,1.78738,0.0,225.100208,36.189498,0.60837
eth3d,Metric3DV2-vit_large,1000,sf_shift_ro,41.557759,5.832359,0.091947,225.100208,55.065922,0.616817
eth3d,Metric3DV2-vit_small,10,calib,67.219989,0.862838,0.0,53.883888,20.166417,0.709022
eth3d,Metric3DV2-vit_small,10,sf,57.382033,2.01382,0.037192,53.883888,24.93715,0.683835
eth3d,Metric3DV2-vit_small,10,calib_shift,64.846838,0.829208,0.0,53.883888,28.268985,0.660244
eth3d,Metric3DV2-vit_small,10,sf_shift,20.975406,56.792472,0.32401,53.883888,22.587217,0.307331
eth3d,Metric3DV2-vit_small,10,calib_ro,53.515668,3.011711,0.0,53.883888,8.49968,0.50432
eth3d,Metric3DV2-vit_small,10,sf_ro,44.654746,4.580599,0.074751,53.883888,11.662038,0.601552
